rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
58,3.0,3.5,90.0,0.8190753402939588,True,ok,False,0.7719283594912364,0.9445192173758495,0.8140243902439025,61.052895291577435,102.70674349294293,84.54447646333126,5.0,4007.5589481145953,1.0,64.94238458169698,29.74488129694222,1
59,3.0,4.5,120.0,0.8188628960454053,True,ok,False,0.7972367099923325,0.9373507540266829,0.7759146341463415,56.49739220138015,109.51678367465122,95.31501093291844,5.0,5703.383775130626,1.0,92.20422750397204,23.962488974578182,1
60,2.0,3.0,150.0,0.8156011341956334,True,ok,False,0.7619336375306386,0.9384154795905948,0.823170731707317,62.85194524448506,108.50529438893504,88.68698998961881,2.0,5022.925528977337,0.6666666666666666,106.9695684757849,18.43494882292201,1
61,3.5,4.5,120.0,0.8141258254111218,True,ok,False,0.7697472553321698,0.9458036716520137,0.8003048780487805,61.44549404020945,101.48651193058696,83.20424248235007,4.0,5347.34877482271,1.0,86.25106304061794,29.054604099077146,1
62,2.5,3.0,90.0,0.8141121968924869,True,ok,False,0.7663574547048626,0.9473502745295463,0.8048780487804877,62.055658153124725,100.01723919693099,80.23380477812589,3.0,5640.898236897172,1.0,65.80546288570928,26.56505117707799,1
63,2.5,4.5,120.0,0.8140512077243098,True,ok,False,0.7905358398848137,0.9300444876900025,0.7759146341463414,57.70354882073354,116.4577366944976,102.47364234674397,8.0,3897.749074329771,1.0,98.40830462026815,18.43494882292201,1
64,2.5,4.5,60.0,0.8140055403787083,True,ok,False,0.8001078479938989,0.9493312526405012,0.7469512195121951,55.9805873610982,98.13530999152388,79.42317307036842,17.0,2027.3087718408012,1.0,51.83526956247374,18.43494882292201,1
65,3.0,5.0,60.0,0.8134448232496461,True,ok,False,0.7788055060102288,0.9494786439055852,0.7804878048780488,59.81500891815881,97.99528828969407,76.370898086854,2.0,10332.425760896374,1.0,50.776067601399546,21.80140948635181,1
66,2.5,5.0,90.0,0.8127935641111279,True,ok,False,0.7758674586862568,0.9398479543278027,0.7896341463414633,60.34385743647377,107.1444433885874,88.54332985632995,2.0,8252.104066046646,1.0,78.46304096718451,16.69924423399362,1
67,4.5,5.0,150.0,0.8098316199261191,True,ok,False,0.7950962788125356,0.9524235001602318,0.739329268292683,56.88266981374356,95.19767484777975,78.03077640562636,5.0,11360.69296608048,1.0,91.77377458144545,34.99202019855866,1
68,4.0,4.5,150.0,0.8090619406754846,False,jitter>50000,False,0.8092159504319243,0.9521478760781004,0.7134146341463414,54.34112892225363,95.45951772580467,78.61185020375528,4.0,53955.27172473744,1.0,92.43009235908585,33.690067525979785,1
69,1.5,4.5,90.0,0.8088889659716624,True,ok,False,0.7653806909758708,0.9305357853454639,0.8003048780487805,62.23147562434325,115.9910039218094,97.368757150211,2.0,7471.415702954606,1.0,84.26082952273322,6.340191745909909,1
