rank,h_m,r_m,rel_az_deg,score,valid,flag_reason,pareto,pose_fidelity,absolute_placement,stability,mpjpe_aligned_mm,mpjpe_mm,registration_offset_mm,id_drops,jitter_variance,joint_visibility_both,convergence_angle_deg,tilt_deg,n_subjects
82,2.5,4.5,150.0,0.654092425917641,True,ok,False,0.7255249050836484,0.9302523513511337,0.35093167701863354,69.40551708494328,116.260266216423,99.76554524599787,0.0,1596.9896404565209,0.6,115.20923155492801,18.43494882292201,1
83,3.5,3.0,150.0,0.6535136924957778,True,ok,False,0.7272931102392985,0.9602052520980341,0.32608695652173914,69.08724015692626,87.80501050686752,58.15145258924597,0.0,1706.5614123640232,1.0,77.89620311073523,39.8055710922652,1
84,1.5,3.0,60.0,0.652933423124672,True,ok,False,0.7444947168938588,0.9562253544446131,0.2981366459627329,65.99095095910542,91.58591327761755,63.016934042315704,0.0,1973.1841700307245,1.0,53.13010235415597,9.462322208025617,1
85,4.5,5.0,150.0,0.6527016924181149,True,ok,False,0.7382721400085162,0.9613063729388496,0.3043478260869565,67.1110147984671,86.75894570809298,57.64593752444829,1.0,1501.72646022326,1.0,91.77377458144545,34.99202019855866,1
86,3.5,3.5,120.0,0.6504892246595861,True,ok,False,0.7308922026349889,0.9500603372073531,0.3167701863354037,68.43940352570202,97.44267965301461,75.61558620502142,0.0,1821.3566155662318,1.0,75.52248781407006,35.53767779197438,1
87,3.5,3.5,60.0,0.6503204528003794,True,ok,False,0.6901599082887369,0.9485627417272602,0.38509316770186336,75.77121650802736,98.8653953591029,60.80237837015816,0.0,1460.4402752079425,1.0,41.40962210927086,35.53767779197438,1
88,3.0,2.5,120.0,0.648217948524218,True,ok,False,0.718731243458242,0.9504728140997084,0.32919254658385094,70.62837617751643,97.0508266052771,70.58331509936403,0.0,1685.763857864839,1.0,67.34099301663021,38.659808254090095,1
89,2.0,2.0,150.0,0.6479852251069637,True,ok,False,0.7047120065715698,0.9424318233916082,0.35714285714285715,73.15183881711744,104.68976777797222,78.15158755127621,0.0,1563.0165220293056,0.6666666666666666,86.15903428374187,26.56505117707799,1
90,2.5,5.0,120.0,0.6475760101247166,True,ok,False,0.7415206486119824,0.9275566899631916,0.30434782608695654,66.52628324984316,118.82114453496796,101.8631122866864,0.0,1880.9883373604596,1.0,101.53695903281547,16.69924423399362,1
91,1.5,3.0,120.0,0.6472515670226009,True,ok,False,0.7374966356903886,0.9127025812907598,0.3198757763975155,67.25060557573003,132.93254777377814,118.62650465334498,0.0,1779.9676461169067,1.0,101.53695903281547,9.462322208025617,1
92,1.5,4.5,90.0,0.6456213236998334,True,ok,False,0.7303122018157899,0.9411459897360893,0.3074534161490683,68.54380367315783,105.91130975071518,76.32023285703238,0.0,1873.7100481489279,1.0,84.26082952273322,6.340191745909909,1
93,2.0,5.0,120.0,0.6443858833497182,True,ok,False,0.7410864236183735,0.9173500036653904,0.3012422360248447,66.60444374869277,128.51749651787907,111.32726801306858,1.0,1529.2804709796937,1.0,107.0438466150983,11.309932474020215,1
94,1.5,5.0,60.0,0.644248543335459,True,ok,False,0.7123381396795512,0.9559253177889759,0.32298136645962733,71.77913485768079,91.87094810047293,57.84805105418194,0.0,1778.3751046804753,1.0,57.228883359680886,5.710593137499643,1
